GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AITSCEA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,SUBMCDA,SDELMA,SDSECA,SDUNIA,PUMA5A,BTTRA,BTBGA,NAME_E,JOIE001,NAME_M,JOIM001
"G3800990","2006-2010",,,"North Dakota","38","Walsh County","099",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Walsh County, North Dakota",44139,"Walsh County, North Dakota",2468
"G3801010","2006-2010",,,"North Dakota","38","Ward County","101",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ward County, North Dakota",48793,"Ward County, North Dakota",1762
"G3801030","2006-2010",,,"North Dakota","38","Wells County","103",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wells County, North Dakota",40136,"Wells County, North Dakota",2556
"G3801050","2006-2010",,,"North Dakota","38","Williams County","105",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Williams County, North Dakota",55396,"Williams County, North Dakota",2846
"G3900010","2006-2010",,,"Ohio","39","Adams County","001",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Adams County, Ohio",32791,"Adams County, Ohio",1842
"G3900030","2006-2010",,,"Ohio","39","Allen County","003",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Allen County, Ohio",43632,"Allen County, Ohio",1226
"G3900050","2006-2010",,,"Ohio","39","Ashland County","005",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ashland County, Ohio",44542,"Ashland County, Ohio",1752
"G3900070","2006-2010",,,"Ohio","39","Ashtabula County","007",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ashtabula County, Ohio",42139,"Ashtabula County, Ohio",1291
"G3900090","2006-2010",,,"Ohio","39","Athens County","009",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Athens County, Ohio",31559,"Athens County, Ohio",1261
"G3900110","2006-2010",,,"Ohio","39","Auglaize County","011",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Auglaize County, Ohio",52018,"Auglaize County, Ohio",1730
"G3900130","2006-2010",,,"Ohio","39","Belmont County","013",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Belmont County, Ohio",38320,"Belmont County, Ohio",995
"G3900150","2006-2010",,,"Ohio","39","Brown County","015",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Brown County, Ohio",45887,"Brown County, Ohio",1591
"G3900170","2006-2010",,,"Ohio","39","Butler County","017",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Butler County, Ohio",54788,"Butler County, Ohio",938
"G3900190","2006-2010",,,"Ohio","39","Carroll County","019",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Carroll County, Ohio",43148,"Carroll County, Ohio",1830
"G3900210","2006-2010",,,"Ohio","39","Champaign County","021",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Champaign County, Ohio",49246,"Champaign County, Ohio",1733
"G3900230","2006-2010",,,"Ohio","39","Clark County","023",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Clark County, Ohio",44141,"Clark County, Ohio",1052
"G3900250","2006-2010",,,"Ohio","39","Clermont County","025",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Clermont County, Ohio",58472,"Clermont County, Ohio",1226
"G3900270","2006-2010",,,"Ohio","39","Clinton County","027",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Clinton County, Ohio",46261,"Clinton County, Ohio",2327
"G3900290","2006-2010",,,"Ohio","39","Columbiana County","029",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Columbiana County, Ohio",39502,"Columbiana County, Ohio",1250
"G3900310","2006-2010",,,"Ohio","39","Coshocton County","031",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Coshocton County, Ohio",39469,"Coshocton County, Ohio",1615
"G3900330","2006-2010",,,"Ohio","39","Crawford County","033",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Crawford County, Ohio",41228,"Crawford County, Ohio",1375
"G3900350","2006-2010",,,"Ohio","39","Cuyahoga County","035",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cuyahoga County, Ohio",43603,"Cuyahoga County, Ohio",382
"G3900370","2006-2010",,,"Ohio","39","Darke County","037",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Darke County, Ohio",44280,"Darke County, Ohio",1255
"G3900390","2006-2010",,,"Ohio","39","Defiance County","039",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Defiance County, Ohio",44480,"Defiance County, Ohio",1985
"G3900410","2006-2010",,,"Ohio","39","Delaware County","041",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Delaware County, Ohio",87908,"Delaware County, Ohio",1874
"G3900430","2006-2010",,,"Ohio","39","Erie County","043",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Erie County, Ohio",46593,"Erie County, Ohio",1991
"G3900450","2006-2010",,,"Ohio","39","Fairfield County","045",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Fairfield County, Ohio",56796,"Fairfield County, Ohio",1323
"G3900470","2006-2010",,,"Ohio","39","Fayette County","047",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Fayette County, Ohio",39599,"Fayette County, Ohio",1488
"G3900490","2006-2010",,,"Ohio","39","Franklin County","049",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Franklin County, Ohio",49087,"Franklin County, Ohio",516
"G3900510","2006-2010",,,"Ohio","39","Fulton County","051",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Fulton County, Ohio",50717,"Fulton County, Ohio",1694
"G3900530","2006-2010",,,"Ohio","39","Gallia County","053",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gallia County, Ohio",37409,"Gallia County, Ohio",2351
"G3900550","2006-2010",,,"Ohio","39","Geauga County","055",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Geauga County, Ohio",65663,"Geauga County, Ohio",2282
"G3900570","2006-2010",,,"Ohio","39","Greene County","057",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Greene County, Ohio",56679,"Greene County, Ohio",1573
"G3900590","2006-2010",,,"Ohio","39","Guernsey County","059",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Guernsey County, Ohio",37573,"Guernsey County, Ohio",1581
"G3900610","2006-2010",,,"Ohio","39","Hamilton County","061",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hamilton County, Ohio",48234,"Hamilton County, Ohio",514
"G3900630","2006-2010",,,"Ohio","39","Hancock County","063",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hancock County, Ohio",49070,"Hancock County, Ohio",2128
"G3900650","2006-2010",,,"Ohio","39","Hardin County","065",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hardin County, Ohio",41343,"Hardin County, Ohio",3556
"G3900670","2006-2010",,,"Ohio","39","Harrison County","067",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Harrison County, Ohio",35363,"Harrison County, Ohio",3666
"G3900690","2006-2010",,,"Ohio","39","Henry County","069",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Henry County, Ohio",48367,"Henry County, Ohio",2287
"G3900710","2006-2010",,,"Ohio","39","Highland County","071",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Highland County, Ohio",39844,"Highland County, Ohio",1791
"G3900730","2006-2010",,,"Ohio","39","Hocking County","073",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hocking County, Ohio",39586,"Hocking County, Ohio",2020
"G3900750","2006-2010",,,"Ohio","39","Holmes County","075",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Holmes County, Ohio",43533,"Holmes County, Ohio",2020
"G3900770","2006-2010",,,"Ohio","39","Huron County","077",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Huron County, Ohio",47058,"Huron County, Ohio",1446
"G3900790","2006-2010",,,"Ohio","39","Jackson County","079",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jackson County, Ohio",34044,"Jackson County, Ohio",2098
"G3900810","2006-2010",,,"Ohio","39","Jefferson County","081",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jefferson County, Ohio",37527,"Jefferson County, Ohio",1239
"G3900830","2006-2010",,,"Ohio","39","Knox County","083",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Knox County, Ohio",45655,"Knox County, Ohio",1439
"G3900850","2006-2010",,,"Ohio","39","Lake County","085",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lake County, Ohio",54896,"Lake County, Ohio",874
"G3900870","2006-2010",,,"Ohio","39","Lawrence County","087",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lawrence County, Ohio",36461,"Lawrence County, Ohio",1361
"G3900890","2006-2010",,,"Ohio","39","Licking County","089",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Licking County, Ohio",53291,"Licking County, Ohio",1203
"G3900910","2006-2010",,,"Ohio","39","Logan County","091",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Logan County, Ohio",46493,"Logan County, Ohio",1964
"G3900930","2006-2010",,,"Ohio","39","Lorain County","093",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lorain County, Ohio",52066,"Lorain County, Ohio",836
"G3900950","2006-2010",,,"Ohio","39","Lucas County","095",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lucas County, Ohio",42072,"Lucas County, Ohio",582
"G3900970","2006-2010",,,"Ohio","39","Madison County","097",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Madison County, Ohio",50533,"Madison County, Ohio",2564
"G3900990","2006-2010",,,"Ohio","39","Mahoning County","099",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mahoning County, Ohio",40123,"Mahoning County, Ohio",716
"G3901010","2006-2010",,,"Ohio","39","Marion County","101",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Marion County, Ohio",40511,"Marion County, Ohio",1738
"G3901030","2006-2010",,,"Ohio","39","Medina County","103",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Medina County, Ohio",66193,"Medina County, Ohio",1114
"G3901050","2006-2010",,,"Ohio","39","Meigs County","105",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Meigs County, Ohio",33407,"Meigs County, Ohio",2198
"G3901070","2006-2010",,,"Ohio","39","Mercer County","107",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mercer County, Ohio",49719,"Mercer County, Ohio",2295
"G3901090","2006-2010",,,"Ohio","39","Miami County","109",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Miami County, Ohio",51507,"Miami County, Ohio",1022
"G3901110","2006-2010",,,"Ohio","39","Monroe County","111",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Monroe County, Ohio",37030,"Monroe County, Ohio",2166
"G3901130","2006-2010",,,"Ohio","39","Montgomery County","113",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Montgomery County, Ohio",43965,"Montgomery County, Ohio",517
"G3901150","2006-2010",,,"Ohio","39","Morgan County","115",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Morgan County, Ohio",34962,"Morgan County, Ohio",2827
"G3901170","2006-2010",,,"Ohio","39","Morrow County","117",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Morrow County, Ohio",49891,"Morrow County, Ohio",3105
"G3901190","2006-2010",,,"Ohio","39","Muskingum County","119",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Muskingum County, Ohio",39538,"Muskingum County, Ohio",1125
"G3901210","2006-2010",,,"Ohio","39","Noble County","121",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Noble County, Ohio",39500,"Noble County, Ohio",4834
"G3901230","2006-2010",,,"Ohio","39","Ottawa County","123",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ottawa County, Ohio",53463,"Ottawa County, Ohio",3180
"G3901250","2006-2010",,,"Ohio","39","Paulding County","125",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Paulding County, Ohio",46459,"Paulding County, Ohio",3125
"G3901270","2006-2010",,,"Ohio","39","Perry County","127",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Perry County, Ohio",42388,"Perry County, Ohio",2035
"G3901290","2006-2010",,,"Ohio","39","Pickaway County","129",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pickaway County, Ohio",49262,"Pickaway County, Ohio",1924
"G3901310","2006-2010",,,"Ohio","39","Pike County","131",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pike County, Ohio",35912,"Pike County, Ohio",4322
"G3901330","2006-2010",,,"Ohio","39","Portage County","133",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Portage County, Ohio",50447,"Portage County, Ohio",1391
"G3901350","2006-2010",,,"Ohio","39","Preble County","135",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Preble County, Ohio",49780,"Preble County, Ohio",1611
"G3901370","2006-2010",,,"Ohio","39","Putnam County","137",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Putnam County, Ohio",56573,"Putnam County, Ohio",1758
"G3901390","2006-2010",,,"Ohio","39","Richland County","139",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Richland County, Ohio",42664,"Richland County, Ohio",1237
"G3901410","2006-2010",,,"Ohio","39","Ross County","141",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ross County, Ohio",42626,"Ross County, Ohio",1538
"G3901430","2006-2010",,,"Ohio","39","Sandusky County","143",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sandusky County, Ohio",48056,"Sandusky County, Ohio",1782
"G3901450","2006-2010",,,"Ohio","39","Scioto County","145",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Scioto County, Ohio",32812,"Scioto County, Ohio",2170
"G3901470","2006-2010",,,"Ohio","39","Seneca County","147",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Seneca County, Ohio",42573,"Seneca County, Ohio",1418
"G3901490","2006-2010",,,"Ohio","39","Shelby County","149",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Shelby County, Ohio",48475,"Shelby County, Ohio",1855
"G3901510","2006-2010",,,"Ohio","39","Stark County","151",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Stark County, Ohio",44941,"Stark County, Ohio",673
"G3901530","2006-2010",,,"Ohio","39","Summit County","153",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Summit County, Ohio",47926,"Summit County, Ohio",713
"G3901550","2006-2010",,,"Ohio","39","Trumbull County","155",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Trumbull County, Ohio",42296,"Trumbull County, Ohio",836
"G3901570","2006-2010",,,"Ohio","39","Tuscarawas County","157",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tuscarawas County, Ohio",42081,"Tuscarawas County, Ohio",944
"G3901590","2006-2010",,,"Ohio","39","Union County","159",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Union County, Ohio",68452,"Union County, Ohio",2884
"G3901610","2006-2010",,,"Ohio","39","Van Wert County","161",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Van Wert County, Ohio",44415,"Van Wert County, Ohio",2074
"G3901630","2006-2010",,,"Ohio","39","Vinton County","163",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Vinton County, Ohio",34242,"Vinton County, Ohio",2123
"G3901650","2006-2010",,,"Ohio","39","Warren County","165",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Warren County, Ohio",71274,"Warren County, Ohio",1318
"G3901670","2006-2010",,,"Ohio","39","Washington County","167",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Washington County, Ohio",41654,"Washington County, Ohio",1496
"G3901690","2006-2010",,,"Ohio","39","Wayne County","169",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wayne County, Ohio",48375,"Wayne County, Ohio",1084
"G3901710","2006-2010",,,"Ohio","39","Williams County","171",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Williams County, Ohio",44538,"Williams County, Ohio",1331
"G3901730","2006-2010",,,"Ohio","39","Wood County","173",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wood County, Ohio",53298,"Wood County, Ohio",1136
"G3901750","2006-2010",,,"Ohio","39","Wyandot County","175",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wyandot County, Ohio",47216,"Wyandot County, Ohio",2236
"G4000010","2006-2010",,,"Oklahoma","40","Adair County","001",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Adair County, Oklahoma",29811,"Adair County, Oklahoma",2257
"G4000030","2006-2010",,,"Oklahoma","40","Alfalfa County","003",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Alfalfa County, Oklahoma",42500,"Alfalfa County, Oklahoma",4817
"G4000050","2006-2010",,,"Oklahoma","40","Atoka County","005",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Atoka County, Oklahoma",31179,"Atoka County, Oklahoma",2876
"G4000070","2006-2010",,,"Oklahoma","40","Beaver County","007",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Beaver County, Oklahoma",49743,"Beaver County, Oklahoma",2987
"G4000090","2006-2010",,,"Oklahoma","40","Beckham County","009",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Beckham County, Oklahoma",43642,"Beckham County, Oklahoma",3649
"G4000110","2006-2010",,,"Oklahoma","40","Blaine County","011",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Blaine County, Oklahoma",41421,"Blaine County, Oklahoma",3298
"G4000130","2006-2010",,,"Oklahoma","40","Bryan County","013",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bryan County, Oklahoma",37230,"Bryan County, Oklahoma",1775
"G4000150","2006-2010",,,"Oklahoma","40","Caddo County","015",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Caddo County, Oklahoma",36413,"Caddo County, Oklahoma",1991
"G4000170","2006-2010",,,"Oklahoma","40","Canadian County","017",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Canadian County, Oklahoma",60489,"Canadian County, Oklahoma",1337
"G4000190","2006-2010",,,"Oklahoma","40","Carter County","019",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Carter County, Oklahoma",38385,"Carter County, Oklahoma",2317
"G4000210","2006-2010",,,"Oklahoma","40","Cherokee County","021",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cherokee County, Oklahoma",32322,"Cherokee County, Oklahoma",1761
"G4000230","2006-2010",,,"Oklahoma","40","Choctaw County","023",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Choctaw County, Oklahoma",27549,"Choctaw County, Oklahoma",1688
"G4000250","2006-2010",,,"Oklahoma","40","Cimarron County","025",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cimarron County, Oklahoma",34096,"Cimarron County, Oklahoma",2278
"G4000270","2006-2010",,,"Oklahoma","40","Cleveland County","027",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cleveland County, Oklahoma",52688,"Cleveland County, Oklahoma",1034
"G4000290","2006-2010",,,"Oklahoma","40","Coal County","029",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Coal County, Oklahoma",31764,"Coal County, Oklahoma",3402
"G4000310","2006-2010",,,"Oklahoma","40","Comanche County","031",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Comanche County, Oklahoma",44012,"Comanche County, Oklahoma",1285
"G4000330","2006-2010",,,"Oklahoma","40","Cotton County","033",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cotton County, Oklahoma",44144,"Cotton County, Oklahoma",1789
"G4000350","2006-2010",,,"Oklahoma","40","Craig County","035",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Craig County, Oklahoma",39836,"Craig County, Oklahoma",3641
"G4000370","2006-2010",,,"Oklahoma","40","Creek County","037",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Creek County, Oklahoma",42314,"Creek County, Oklahoma",1851
"G4000390","2006-2010",,,"Oklahoma","40","Custer County","039",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Custer County, Oklahoma",42108,"Custer County, Oklahoma",2694
"G4000410","2006-2010",,,"Oklahoma","40","Delaware County","041",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Delaware County, Oklahoma",34383,"Delaware County, Oklahoma",2312
"G4000430","2006-2010",,,"Oklahoma","40","Dewey County","043",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dewey County, Oklahoma",39940,"Dewey County, Oklahoma",3923
"G4000450","2006-2010",,,"Oklahoma","40","Ellis County","045",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ellis County, Oklahoma",43032,"Ellis County, Oklahoma",3661
"G4000470","2006-2010",,,"Oklahoma","40","Garfield County","047",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Garfield County, Oklahoma",40636,"Garfield County, Oklahoma",1980
"G4000490","2006-2010",,,"Oklahoma","40","Garvin County","049",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Garvin County, Oklahoma",37785,"Garvin County, Oklahoma",2315
"G4000510","2006-2010",,,"Oklahoma","40","Grady County","051",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Grady County, Oklahoma",45260,"Grady County, Oklahoma",2129
"G4000530","2006-2010",,,"Oklahoma","40","Grant County","053",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Grant County, Oklahoma",42043,"Grant County, Oklahoma",3144
"G4000550","2006-2010",,,"Oklahoma","40","Greer County","055",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Greer County, Oklahoma",35096,"Greer County, Oklahoma",8369
"G4000570","2006-2010",,,"Oklahoma","40","Harmon County","057",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Harmon County, Oklahoma",31679,"Harmon County, Oklahoma",2792
"G4000590","2006-2010",,,"Oklahoma","40","Harper County","059",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Harper County, Oklahoma",39946,"Harper County, Oklahoma",9304
"G4000610","2006-2010",,,"Oklahoma","40","Haskell County","061",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Haskell County, Oklahoma",37474,"Haskell County, Oklahoma",4833
"G4000630","2006-2010",,,"Oklahoma","40","Hughes County","063",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hughes County, Oklahoma",32677,"Hughes County, Oklahoma",1830
"G4000650","2006-2010",,,"Oklahoma","40","Jackson County","065",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jackson County, Oklahoma",41437,"Jackson County, Oklahoma",1764
"G4000670","2006-2010",,,"Oklahoma","40","Jefferson County","067",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jefferson County, Oklahoma",32750,"Jefferson County, Oklahoma",1987
"G4000690","2006-2010",,,"Oklahoma","40","Johnston County","069",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Johnston County, Oklahoma",34556,"Johnston County, Oklahoma",3460
"G4000710","2006-2010",,,"Oklahoma","40","Kay County","071",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kay County, Oklahoma",39505,"Kay County, Oklahoma",1480
"G4000730","2006-2010",,,"Oklahoma","40","Kingfisher County","073",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kingfisher County, Oklahoma",49104,"Kingfisher County, Oklahoma",4103
