STATE,COUNTY,STNAME,CTYNAME,Year,Population,State_Code
17,25,Illinois,Clay County,2000,14560,IL
17,27,Illinois,Clinton County,2000,35535,IL
17,29,Illinois,Coles County,2000,53196,IL
17,31,Illinois,Cook County,2000,5376741,IL
17,33,Illinois,Crawford County,2000,20452,IL
17,35,Illinois,Cumberland County,2000,11253,IL
17,37,Illinois,DeKalb County,2000,88969,IL
17,39,Illinois,De Witt County,2000,16798,IL
17,41,Illinois,Douglas County,2000,19922,IL
17,43,Illinois,DuPage County,2000,904161,IL
17,45,Illinois,Edgar County,2000,19704,IL
17,47,Illinois,Edwards County,2000,6971,IL
17,49,Illinois,Effingham County,2000,34264,IL
17,51,Illinois,Fayette County,2000,21802,IL
17,53,Illinois,Ford County,2000,14241,IL
17,55,Illinois,Franklin County,2000,39018,IL
17,57,Illinois,Fulton County,2000,38250,IL
17,59,Illinois,Gallatin County,2000,6445,IL
17,61,Illinois,Greene County,2000,14761,IL
17,63,Illinois,Grundy County,2000,37535,IL
17,65,Illinois,Hamilton County,2000,8621,IL
17,67,Illinois,Hancock County,2000,20121,IL
17,69,Illinois,Hardin County,2000,4800,IL
17,71,Illinois,Henderson County,2000,8213,IL
17,73,Illinois,Henry County,2000,51020,IL
17,75,Illinois,Iroquois County,2000,31334,IL
17,77,Illinois,Jackson County,2000,59612,IL
17,79,Illinois,Jasper County,2000,10117,IL
17,81,Illinois,Jefferson County,2000,40045,IL
17,83,Illinois,Jersey County,2000,21668,IL
17,85,Illinois,Jo Daviess County,2000,22289,IL
17,87,Illinois,Johnson County,2000,12878,IL
17,89,Illinois,Kane County,2000,404119,IL
17,91,Illinois,Kankakee County,2000,103833,IL
17,93,Illinois,Kendall County,2000,54544,IL
17,95,Illinois,Knox County,2000,55836,IL
17,97,Illinois,Lake County,2000,644356,IL
17,99,Illinois,LaSalle County,2000,111509,IL
17,101,Illinois,Lawrence County,2000,15452,IL
17,103,Illinois,Lee County,2000,36062,IL
17,105,Illinois,Livingston County,2000,39678,IL
17,107,Illinois,Logan County,2000,31183,IL
17,109,Illinois,McDonough County,2000,32913,IL
17,111,Illinois,McHenry County,2000,260077,IL
17,113,Illinois,McLean County,2000,150433,IL
17,115,Illinois,Macon County,2000,114706,IL
17,117,Illinois,Macoupin County,2000,49019,IL
17,119,Illinois,Madison County,2000,258941,IL
17,121,Illinois,Marion County,2000,41691,IL
17,123,Illinois,Marshall County,2000,13180,IL
17,125,Illinois,Mason County,2000,16038,IL
17,127,Illinois,Massac County,2000,15161,IL
17,129,Illinois,Menard County,2000,12486,IL
17,131,Illinois,Mercer County,2000,16957,IL
17,133,Illinois,Monroe County,2000,27619,IL
17,135,Illinois,Montgomery County,2000,30652,IL
17,137,Illinois,Morgan County,2000,36616,IL
17,139,Illinois,Moultrie County,2000,14287,IL
17,141,Illinois,Ogle County,2000,51032,IL
17,143,Illinois,Peoria County,2000,183433,IL
17,145,Illinois,Perry County,2000,23094,IL
17,147,Illinois,Piatt County,2000,16365,IL
17,149,Illinois,Pike County,2000,17384,IL
17,151,Illinois,Pope County,2000,4413,IL
17,153,Illinois,Pulaski County,2000,7348,IL
17,155,Illinois,Putnam County,2000,6086,IL
17,157,Illinois,Randolph County,2000,33893,IL
17,159,Illinois,Richland County,2000,16149,IL
17,161,Illinois,Rock Island County,2000,149374,IL
17,163,Illinois,St. Clair County,2000,256082,IL
17,165,Illinois,Saline County,2000,26733,IL
17,167,Illinois,Sangamon County,2000,188951,IL
17,169,Illinois,Schuyler County,2000,7189,IL
17,171,Illinois,Scott County,2000,5537,IL
17,173,Illinois,Shelby County,2000,22893,IL
17,175,Illinois,Stark County,2000,6332,IL
17,177,Illinois,Stephenson County,2000,48979,IL
17,179,Illinois,Tazewell County,2000,128485,IL
17,181,Illinois,Union County,2000,18293,IL
17,183,Illinois,Vermilion County,2000,83919,IL
17,185,Illinois,Wabash County,2000,12937,IL
17,187,Illinois,Warren County,2000,18735,IL
17,189,Illinois,Washington County,2000,15148,IL
17,191,Illinois,Wayne County,2000,17151,IL
17,193,Illinois,White County,2000,15371,IL
17,195,Illinois,Whiteside County,2000,60653,IL
17,197,Illinois,Will County,2000,502266,IL
17,199,Illinois,Williamson County,2000,61296,IL
17,201,Illinois,Winnebago County,2000,278418,IL
17,203,Illinois,Woodford County,2000,35469,IL
18,1,Indiana,Adams County,2000,33625,IN
18,3,Indiana,Allen County,2000,331849,IN
18,5,Indiana,Bartholomew County,2000,71435,IN
18,7,Indiana,Benton County,2000,9421,IN
18,9,Indiana,Blackford County,2000,14048,IN
18,11,Indiana,Boone County,2000,46107,IN
18,13,Indiana,Brown County,2000,14957,IN
18,15,Indiana,Carroll County,2000,20165,IN
18,17,Indiana,Cass County,2000,40930,IN
18,19,Indiana,Clark County,2000,96472,IN
18,21,Indiana,Clay County,2000,26556,IN
18,23,Indiana,Clinton County,2000,33866,IN
18,25,Indiana,Crawford County,2000,10743,IN
18,27,Indiana,Daviess County,2000,29820,IN
18,29,Indiana,Dearborn County,2000,46109,IN
18,31,Indiana,Decatur County,2000,24555,IN
18,33,Indiana,DeKalb County,2000,40285,IN
18,35,Indiana,Delaware County,2000,118769,IN
18,37,Indiana,Dubois County,2000,39674,IN
18,39,Indiana,Elkhart County,2000,182791,IN
18,41,Indiana,Fayette County,2000,25588,IN
18,43,Indiana,Floyd County,2000,70823,IN
18,45,Indiana,Fountain County,2000,17954,IN
18,47,Indiana,Franklin County,2000,22151,IN
18,49,Indiana,Fulton County,2000,20511,IN
18,51,Indiana,Gibson County,2000,32500,IN
18,53,Indiana,Grant County,2000,73403,IN
18,55,Indiana,Greene County,2000,33157,IN
18,57,Indiana,Hamilton County,2000,182740,IN
18,59,Indiana,Hancock County,2000,55391,IN
18,61,Indiana,Harrison County,2000,34325,IN
18,63,Indiana,Hendricks County,2000,104093,IN
18,65,Indiana,Henry County,2000,48508,IN
18,67,Indiana,Howard County,2000,84964,IN
18,69,Indiana,Huntington County,2000,38075,IN
18,71,Indiana,Jackson County,2000,41335,IN
18,73,Indiana,Jasper County,2000,30043,IN
18,75,Indiana,Jay County,2000,21806,IN
18,77,Indiana,Jefferson County,2000,31705,IN
18,79,Indiana,Jennings County,2000,27554,IN
18,81,Indiana,Johnson County,2000,115209,IN
18,83,Indiana,Knox County,2000,39256,IN
18,85,Indiana,Kosciusko County,2000,74057,IN
18,87,Indiana,LaGrange County,2000,34909,IN
18,89,Indiana,Lake County,2000,484564,IN
18,91,Indiana,LaPorte County,2000,110106,IN
18,93,Indiana,Lawrence County,2000,45922,IN
18,95,Indiana,Madison County,2000,133358,IN
18,97,Indiana,Marion County,2000,860454,IN
18,99,Indiana,Marshall County,2000,45128,IN
18,101,Indiana,Martin County,2000,10369,IN
18,103,Indiana,Miami County,2000,36082,IN
18,105,Indiana,Monroe County,2000,120563,IN
18,107,Indiana,Montgomery County,2000,37629,IN
18,109,Indiana,Morgan County,2000,66689,IN
18,111,Indiana,Newton County,2000,14566,IN
18,113,Indiana,Noble County,2000,46275,IN
18,115,Indiana,Ohio County,2000,5623,IN
18,117,Indiana,Orange County,2000,19306,IN
18,119,Indiana,Owen County,2000,21786,IN
18,121,Indiana,Parke County,2000,17241,IN
18,123,Indiana,Perry County,2000,18899,IN
18,125,Indiana,Pike County,2000,12837,IN
18,127,Indiana,Porter County,2000,146798,IN
18,129,Indiana,Posey County,2000,27061,IN
18,131,Indiana,Pulaski County,2000,13755,IN
18,133,Indiana,Putnam County,2000,36019,IN
18,135,Indiana,Randolph County,2000,27401,IN
18,137,Indiana,Ripley County,2000,26523,IN
18,139,Indiana,Rush County,2000,18261,IN
18,141,Indiana,St. Joseph County,2000,265559,IN
18,143,Indiana,Scott County,2000,22960,IN
18,145,Indiana,Shelby County,2000,43445,IN
18,147,Indiana,Spencer County,2000,20391,IN
18,149,Indiana,Starke County,2000,23556,IN
18,151,Indiana,Steuben County,2000,33214,IN
18,153,Indiana,Sullivan County,2000,21751,IN
18,155,Indiana,Switzerland County,2000,9065,IN
18,157,Indiana,Tippecanoe County,2000,148955,IN
18,159,Indiana,Tipton County,2000,16577,IN
18,161,Indiana,Union County,2000,7349,IN
18,163,Indiana,Vanderburgh County,2000,171922,IN
18,165,Indiana,Vermillion County,2000,16788,IN
18,167,Indiana,Vigo County,2000,105848,IN
18,169,Indiana,Wabash County,2000,34960,IN
18,171,Indiana,Warren County,2000,8419,IN
18,173,Indiana,Warrick County,2000,52383,IN
18,175,Indiana,Washington County,2000,27223,IN
18,177,Indiana,Wayne County,2000,71097,IN
18,179,Indiana,Wells County,2000,27600,IN
18,181,Indiana,White County,2000,25267,IN
18,183,Indiana,Whitley County,2000,30707,IN
19,1,Iowa,Adair County,2000,8243,IA
19,3,Iowa,Adams County,2000,4482,IA
19,5,Iowa,Allamakee County,2000,14675,IA
19,7,Iowa,Appanoose County,2000,13721,IA
19,9,Iowa,Audubon County,2000,6830,IA
19,11,Iowa,Benton County,2000,25308,IA
19,13,Iowa,Black Hawk County,2000,128012,IA
19,15,Iowa,Boone County,2000,26224,IA
19,17,Iowa,Bremer County,2000,23325,IA
19,19,Iowa,Buchanan County,2000,21093,IA
19,21,Iowa,Buena Vista County,2000,20411,IA
19,23,Iowa,Butler County,2000,15305,IA
19,25,Iowa,Calhoun County,2000,11115,IA
19,27,Iowa,Carroll County,2000,21421,IA
19,29,Iowa,Cass County,2000,14684,IA
19,31,Iowa,Cedar County,2000,18187,IA
19,33,Iowa,Cerro Gordo County,2000,46447,IA
19,35,Iowa,Cherokee County,2000,13035,IA
19,37,Iowa,Chickasaw County,2000,13095,IA
19,39,Iowa,Clarke County,2000,9133,IA
19,41,Iowa,Clay County,2000,17372,IA
19,43,Iowa,Clayton County,2000,18678,IA
19,45,Iowa,Clinton County,2000,50149,IA
19,47,Iowa,Crawford County,2000,16942,IA
19,49,Iowa,Dallas County,2000,40750,IA
19,51,Iowa,Davis County,2000,8541,IA
19,53,Iowa,Decatur County,2000,8689,IA
19,55,Iowa,Delaware County,2000,18404,IA
19,57,Iowa,Des Moines County,2000,42351,IA
19,59,Iowa,Dickinson County,2000,16424,IA
19,61,Iowa,Dubuque County,2000,89143,IA
19,63,Iowa,Emmet County,2000,11027,IA
19,65,Iowa,Fayette County,2000,22008,IA
19,67,Iowa,Floyd County,2000,16900,IA
19,69,Iowa,Franklin County,2000,10704,IA
19,71,Iowa,Fremont County,2000,8010,IA
19,73,Iowa,Greene County,2000,10366,IA
19,75,Iowa,Grundy County,2000,12369,IA
19,77,Iowa,Guthrie County,2000,11353,IA
19,79,Iowa,Hamilton County,2000,16438,IA
19,81,Iowa,Hancock County,2000,12100,IA
19,83,Iowa,Hardin County,2000,18812,IA
19,85,Iowa,Harrison County,2000,15666,IA
19,87,Iowa,Henry County,2000,20336,IA
19,89,Iowa,Howard County,2000,9932,IA
19,91,Iowa,Humboldt County,2000,10381,IA
19,93,Iowa,Ida County,2000,7837,IA
19,95,Iowa,Iowa County,2000,15671,IA
19,97,Iowa,Jackson County,2000,20296,IA
19,99,Iowa,Jasper County,2000,37213,IA
19,101,Iowa,Jefferson County,2000,16181,IA
19,103,Iowa,Johnson County,2000,111006,IA
19,105,Iowa,Jones County,2000,20221,IA
19,107,Iowa,Keokuk County,2000,11400,IA
19,109,Iowa,Kossuth County,2000,17163,IA
19,111,Iowa,Lee County,2000,38052,IA
19,113,Iowa,Linn County,2000,191701,IA
19,115,Iowa,Louisa County,2000,12183,IA
19,117,Iowa,Lucas County,2000,9422,IA
19,119,Iowa,Lyon County,2000,11763,IA
19,121,Iowa,Madison County,2000,14019,IA
19,123,Iowa,Mahaska County,2000,22335,IA
19,125,Iowa,Marion County,2000,32052,IA
19,127,Iowa,Marshall County,2000,39311,IA
19,129,Iowa,Mills County,2000,14547,IA
19,131,Iowa,Mitchell County,2000,10874,IA
19,133,Iowa,Monona County,2000,10020,IA
19,135,Iowa,Monroe County,2000,8016,IA
19,137,Iowa,Montgomery County,2000,11771,IA
19,139,Iowa,Muscatine County,2000,41722,IA
19,141,Iowa,O'Brien County,2000,15102,IA
19,143,Iowa,Osceola County,2000,7003,IA
19,145,Iowa,Page County,2000,16976,IA
19,147,Iowa,Palo Alto County,2000,10147,IA
19,149,Iowa,Plymouth County,2000,24849,IA
19,151,Iowa,Pocahontas County,2000,8662,IA
19,153,Iowa,Polk County,2000,374601,IA
19,155,Iowa,Pottawattamie County,2000,87704,IA
19,157,Iowa,Poweshiek County,2000,18815,IA
19,159,Iowa,Ringgold County,2000,5469,IA
19,161,Iowa,Sac County,2000,11529,IA
19,163,Iowa,Scott County,2000,158668,IA
19,165,Iowa,Shelby County,2000,13173,IA
19,167,Iowa,Sioux County,2000,31589,IA
19,169,Iowa,Story County,2000,79981,IA
19,171,Iowa,Tama County,2000,18103,IA
19,173,Iowa,Taylor County,2000,6958,IA
19,175,Iowa,Union County,2000,12309,IA
19,177,Iowa,Van Buren County,2000,7809,IA
19,179,Iowa,Wapello County,2000,36051,IA
19,181,Iowa,Warren County,2000,40671,IA
19,183,Iowa,Washington County,2000,20670,IA
19,185,Iowa,Wayne County,2000,6730,IA
19,187,Iowa,Webster County,2000,40235,IA
19,189,Iowa,Winnebago County,2000,11723,IA
19,191,Iowa,Winneshiek County,2000,21310,IA
19,193,Iowa,Woodbury County,2000,103877,IA
19,195,Iowa,Worth County,2000,7909,IA
19,197,Iowa,Wright County,2000,14334,IA
20,1,Kansas,Allen County,2000,14385,KS
20,3,Kansas,Anderson County,2000,8110,KS
20,5,Kansas,Atchison County,2000,16774,KS
20,7,Kansas,Barber County,2000,5307,KS
20,9,Kansas,Barton County,2000,28205,KS
20,11,Kansas,Bourbon County,2000,15379,KS
20,13,Kansas,Brown County,2000,10724,KS
20,15,Kansas,Butler County,2000,59482,KS
20,17,Kansas,Chase County,2000,3030,KS
20,19,Kansas,Chautauqua County,2000,4359,KS
20,21,Kansas,Cherokee County,2000,22605,KS
20,23,Kansas,Cheyenne County,2000,3165,KS
20,25,Kansas,Clark County,2000,2390,KS
20,27,Kansas,Clay County,2000,8822,KS
20,29,Kansas,Cloud County,2000,10268,KS
20,31,Kansas,Coffey County,2000,8865,KS
20,33,Kansas,Comanche County,2000,1967,KS
20,35,Kansas,Cowley County,2000,36291,KS
20,37,Kansas,Crawford County,2000,38242,KS
20,39,Kansas,Decatur County,2000,3472,KS
20,41,Kansas,Dickinson County,2000,19344,KS
20,43,Kansas,Doniphan County,2000,8249,KS
20,45,Kansas,Douglas County,2000,99962,KS
20,47,Kansas,Edwards County,2000,3449,KS
20,49,Kansas,Elk County,2000,3261,KS
20,51,Kansas,Ellis County,2000,27507,KS
20,53,Kansas,Ellsworth County,2000,6525,KS
20,55,Kansas,Finney County,2000,40523,KS
20,57,Kansas,Ford County,2000,32458,KS
20,59,Kansas,Franklin County,2000,24784,KS
20,61,Kansas,Geary County,2000,27947,KS
20,63,Kansas,Gove County,2000,3068,KS
20,65,Kansas,Graham County,2000,2946,KS
20,67,Kansas,Grant County,2000,7909,KS
20,69,Kansas,Gray County,2000,5904,KS
20,71,Kansas,Greeley County,2000,1534,KS
20,73,Kansas,Greenwood County,2000,7673,KS
20,75,Kansas,Hamilton County,2000,2670,KS
20,77,Kansas,Harper County,2000,6536,KS
20,79,Kansas,Harvey County,2000,32869,KS
20,81,Kansas,Haskell County,2000,4307,KS
20,83,Kansas,Hodgeman County,2000,2085,KS
20,85,Kansas,Jackson County,2000,12657,KS
20,87,Kansas,Jefferson County,2000,18426,KS
20,89,Kansas,Jewell County,2000,3791,KS
20,91,Kansas,Johnson County,2000,451086,KS
20,93,Kansas,Kearny County,2000,4531,KS
20,95,Kansas,Kingman County,2000,8673,KS
20,97,Kansas,Kiowa County,2000,3278,KS
20,99,Kansas,Labette County,2000,22835,KS
20,101,Kansas,Lane County,2000,2155,KS
20,103,Kansas,Leavenworth County,2000,68691,KS
20,105,Kansas,Lincoln County,2000,3578,KS
20,107,Kansas,Linn County,2000,9570,KS
20,109,Kansas,Logan County,2000,3046,KS
20,111,Kansas,Lyon County,2000,35935,KS
20,113,Kansas,McPherson County,2000,29554,KS
20,115,Kansas,Marion County,2000,13361,KS
20,117,Kansas,Marshall County,2000,10965,KS
20,119,Kansas,Meade County,2000,4631,KS
20,121,Kansas,Miami County,2000,28351,KS
20,123,Kansas,Mitchell County,2000,6932,KS
20,125,Kansas,Montgomery County,2000,36252,KS
20,127,Kansas,Morris County,2000,6104,KS
20,129,Kansas,Morton County,2000,3496,KS
20,131,Kansas,Nemaha County,2000,10717,KS
20,133,Kansas,Neosho County,2000,16997,KS
20,135,Kansas,Ness County,2000,3454,KS
20,137,Kansas,Norton County,2000,5953,KS
20,139,Kansas,Osage County,2000,16712,KS
20,141,Kansas,Osborne County,2000,4452,KS
20,143,Kansas,Ottawa County,2000,6163,KS
20,145,Kansas,Pawnee County,2000,7233,KS
20,147,Kansas,Phillips County,2000,6001,KS
20,149,Kansas,Pottawatomie County,2000,18209,KS
20,151,Kansas,Pratt County,2000,9647,KS
20,153,Kansas,Rawlins County,2000,2966,KS
20,155,Kansas,Reno County,2000,64790,KS
20,157,Kansas,Republic County,2000,5835,KS
20,159,Kansas,Rice County,2000,10761,KS
20,161,Kansas,Riley County,2000,62843,KS
20,163,Kansas,Rooks County,2000,5685,KS
20,165,Kansas,Rush County,2000,3551,KS
20,167,Kansas,Russell County,2000,7370,KS
20,169,Kansas,Saline County,2000,53597,KS
20,171,Kansas,Scott County,2000,5120,KS
20,173,Kansas,Sedgwick County,2000,452869,KS
20,175,Kansas,Seward County,2000,22510,KS
20,177,Kansas,Shawnee County,2000,169871,KS
20,179,Kansas,Sheridan County,2000,2813,KS
20,181,Kansas,Sherman County,2000,6760,KS
20,183,Kansas,Smith County,2000,4536,KS
20,185,Kansas,Stafford County,2000,4789,KS
20,187,Kansas,Stanton County,2000,2406,KS
20,189,Kansas,Stevens County,2000,5463,KS
20,191,Kansas,Sumner County,2000,25946,KS
20,193,Kansas,Thomas County,2000,8180,KS
20,195,Kansas,Trego County,2000,3319,KS
20,197,Kansas,Wabaunsee County,2000,6885,KS
20,199,Kansas,Wallace County,2000,1749,KS
20,201,Kansas,Washington County,2000,6483,KS
20,203,Kansas,Wichita County,2000,2531,KS
20,205,Kansas,Wilson County,2000,10332,KS
20,207,Kansas,Woodson County,2000,3788,KS
20,209,Kansas,Wyandotte County,2000,157882,KS
21,1,Kentucky,Adair County,2000,17244,KY
21,3,Kentucky,Allen County,2000,17800,KY
21,5,Kentucky,Anderson County,2000,19111,KY
21,7,Kentucky,Ballard County,2000,8286,KY
21,9,Kentucky,Barren County,2000,38033,KY
21,11,Kentucky,Bath County,2000,11085,KY
21,13,Kentucky,Bell County,2000,30060,KY
21,15,Kentucky,Boone County,2000,85991,KY
21,17,Kentucky,Bourbon County,2000,19360,KY
21,19,Kentucky,Boyd County,2000,49752,KY
21,21,Kentucky,Boyle County,2000,27697,KY
21,23,Kentucky,Bracken County,2000,8279,KY
21,25,Kentucky,Breathitt County,2000,16100,KY
21,27,Kentucky,Breckinridge County,2000,18648,KY
21,29,Kentucky,Bullitt County,2000,61236,KY
21,31,Kentucky,Butler County,2000,13010,KY
21,33,Kentucky,Caldwell County,2000,13060,KY
21,35,Kentucky,Calloway County,2000,34177,KY
21,37,Kentucky,Campbell County,2000,88616,KY
21,39,Kentucky,Carlisle County,2000,5351,KY
21,41,Kentucky,Carroll County,2000,10155,KY
21,43,Kentucky,Carter County,2000,26889,KY
21,45,Kentucky,Casey County,2000,15447,KY
21,47,Kentucky,Christian County,2000,72265,KY
21,49,Kentucky,Clark County,2000,33144,KY
21,51,Kentucky,Clay County,2000,24556,KY
21,53,Kentucky,Clinton County,2000,9634,KY
21,55,Kentucky,Crittenden County,2000,9384,KY
21,57,Kentucky,Cumberland County,2000,7147,KY
21,59,Kentucky,Daviess County,2000,91545,KY
21,61,Kentucky,Edmonson County,2000,11644,KY
21,63,Kentucky,Elliott County,2000,6748,KY
21,65,Kentucky,Estill County,2000,15307,KY
21,67,Kentucky,Fayette County,2000,260512,KY
21,69,Kentucky,Fleming County,2000,13792,KY
21,71,Kentucky,Floyd County,2000,42441,KY
21,73,Kentucky,Franklin County,2000,47687,KY
21,75,Kentucky,Fulton County,2000,7752,KY
21,77,Kentucky,Gallatin County,2000,7870,KY
21,79,Kentucky,Garrard County,2000,14792,KY
21,81,Kentucky,Grant County,2000,22384,KY
21,83,Kentucky,Graves County,2000,37028,KY
21,85,Kentucky,Grayson County,2000,24053,KY
21,87,Kentucky,Green County,2000,11518,KY
21,89,Kentucky,Greenup County,2000,36891,KY
21,91,Kentucky,Hancock County,2000,8392,KY
21,93,Kentucky,Hardin County,2000,94174,KY
21,95,Kentucky,Harlan County,2000,33202,KY
21,97,Kentucky,Harrison County,2000,17983,KY
21,99,Kentucky,Hart County,2000,17445,KY
21,101,Kentucky,Henderson County,2000,44829,KY
21,103,Kentucky,Henry County,2000,15060,KY
21,105,Kentucky,Hickman County,2000,5262,KY
21,107,Kentucky,Hopkins County,2000,46519,KY
21,109,Kentucky,Jackson County,2000,13495,KY
21,111,Kentucky,Jefferson County,2000,693604,KY
21,113,Kentucky,Jessamine County,2000,39041,KY
21,115,Kentucky,Johnson County,2000,23445,KY
21,117,Kentucky,Kenton County,2000,151464,KY
21,119,Kentucky,Knott County,2000,17649,KY
21,121,Kentucky,Knox County,2000,31795,KY
21,123,Kentucky,Larue County,2000,13373,KY
21,125,Kentucky,Laurel County,2000,52715,KY
21,127,Kentucky,Lawrence County,2000,15569,KY
21,129,Kentucky,Lee County,2000,7916,KY
21,131,Kentucky,Leslie County,2000,12401,KY
21,133,Kentucky,Letcher County,2000,25277,KY
21,135,Kentucky,Lewis County,2000,14092,KY
21,137,Kentucky,Lincoln County,2000,23361,KY
21,139,Kentucky,Livingston County,2000,9804,KY
21,141,Kentucky,Logan County,2000,26573,KY
21,143,Kentucky,Lyon County,2000,8080,KY
21,145,Kentucky,McCracken County,2000,65514,KY
21,147,Kentucky,McCreary County,2000,17080,KY
21,149,Kentucky,McLean County,2000,9938,KY
21,151,Kentucky,Madison County,2000,70872,KY
21,153,Kentucky,Magoffin County,2000,13332,KY
21,155,Kentucky,Marion County,2000,18212,KY
21,157,Kentucky,Marshall County,2000,30125,KY
21,159,Kentucky,Martin County,2000,12578,KY
21,161,Kentucky,Mason County,2000,16800,KY
21,163,Kentucky,Meade County,2000,26349,KY
21,165,Kentucky,Menifee County,2000,6556,KY
21,167,Kentucky,Mercer County,2000,20817,KY
21,169,Kentucky,Metcalfe County,2000,10037,KY
21,171,Kentucky,Monroe County,2000,11756,KY
21,173,Kentucky,Montgomery County,2000,22554,KY
